RunningAD Compensate runningDA RunMin Exception Time 
0.000000	-0.134550	0.134550	0.165430	0	20210207110331.993
0.340062	0.015000	0.119550	0.165430	0	20210207110332.008
1.673857	-0.015000	0.134550	0.165430	0	20210207110332.028
1.663096	-0.120000	0.254550	0.165430	0	20210207110332.048
1.665184	0.120000	0.134550	0.165430	0	20210207110332.068
1.667346	-0.120000	0.254550	0.165430	0	20210207110332.088
1.708672	0.120000	0.134550	0.165430	0	20210207110332.108
1.668448	0.120000	0.014550	0.165430	0	20210207110332.128
1.652031	0.120000	-0.105450	0.165430	0	20210207110332.148
1.582139	0.120000	-0.225450	0.165430	0	20210207110332.171
1.494540	0.120000	-0.345450	0.165430	0	20210207110332.189
1.397265	0.015000	-0.360450	0.165430	0	20210207110332.208
1.294129	0.015000	-0.375450	0.165430	0	20210207110332.228
1.270593	0.015000	-0.390450	0.165430	0	20210207110332.250
1.258706	0.015000	-0.405450	0.165430	0	20210207110332.269
1.244304	0.015000	-0.420450	0.165430	0	20210207110332.291
1.231545	0.015000	-0.435450	0.165430	0	20210207110332.312
1.218236	0.015000	-0.450450	0.165430	0	20210207110332.332
1.207360	0.015000	-0.465450	0.165430	0	20210207110332.352
1.194824	0.015000	-0.480450	0.165430	0	20210207110332.372
1.179032	0.015000	-0.495450	0.165430	0	20210207110332.391
1.166487	0.015000	-0.510450	0.165430	0	20210207110332.413
1.151978	0.015000	-0.525450	0.165430	0	20210207110332.432
1.143009	0.015000	-0.540450	0.165430	0	20210207110332.452
1.128031	0.015000	-0.555450	0.165430	0	20210207110332.472
1.115059	0.015000	-0.570450	0.165430	0	20210207110332.492
1.103279	0.015000	-0.585450	0.165430	0	20210207110332.513
1.090496	0.015000	-0.600450	0.165430	0	20210207110332.532
1.076619	0.015000	-0.615450	0.165430	0	20210207110332.553
1.066516	0.015000	-0.630450	0.165430	0	20210207110332.573
1.053346	0.015000	-0.645450	0.165430	0	20210207110332.593
1.040021	0.015000	-0.660450	0.165430	0	20210207110332.613
1.027172	0.015000	-0.675450	0.165430	0	20210207110332.633
1.015638	0.015000	-0.690450	0.165430	0	20210207110332.653
1.001548	0.015000	-0.705450	0.165430	0	20210207110332.673
0.986759	0.015000	-0.720450	0.165430	0	20210207110332.693
0.973590	0.015000	-0.735450	0.165430	0	20210207110332.713
0.961349	0.015000	-0.750450	0.165430	0	20210207110332.732
0.949002	0.015000	-0.765450	0.165430	0	20210207110332.752
0.937427	0.015000	-0.780450	0.165430	0	20210207110332.772
0.925598	0.015000	-0.795450	0.165430	0	20210207110332.792
0.913086	0.015000	-0.810450	0.165430	0	20210207110332.812
0.898593	0.015000	-0.825450	0.165430	0	20210207110332.832
0.887479	0.015000	-0.840450	0.165430	0	20210207110332.852
0.873939	0.015000	-0.855450	0.165430	0	20210207110332.872
0.861033	0.015000	-0.870450	0.165430	0	20210207110332.893
0.848809	0.015000	-0.885450	0.165430	0	20210207110332.914
0.837135	0.015000	-0.900450	0.165430	0	20210207110332.934
0.822289	0.015000	-0.915450	0.165430	0	20210207110332.954
0.810731	0.015000	-0.930450	0.165430	0	20210207110332.974
0.798285	0.015000	-0.945450	0.165430	0	20210207110332.995
0.786011	0.015000	-0.960450	0.165430	0	20210207110333.015
0.773606	0.015000	-0.975450	0.165430	0	20210207110333.035
0.760272	0.015000	-0.990450	0.165430	0	20210207110333.055
0.748451	0.015000	-1.005450	0.165430	0	20210207110333.075
0.737912	0.015000	-1.020450	0.165430	0	20210207110333.096
0.726930	0.015000	-1.035450	0.165430	0	20210207110333.116
0.714492	0.015000	-1.050450	0.165430	0	20210207110333.136
0.700138	0.015000	-1.065450	0.165430	0	20210207110333.156
0.690249	0.015000	-1.080450	0.165430	0	20210207110333.176
0.678296	0.015000	-1.095450	0.165430	0	20210207110333.196
0.667289	0.015000	-1.110450	0.165430	0	20210207110333.216
0.655352	0.015000	-1.125450	0.165430	0	20210207110333.236
0.644361	0.015000	-1.140450	0.165430	0	20210207110333.256
0.632228	0.015000	-1.155450	0.165430	0	20210207110333.276
0.620752	0.015000	-1.170450	0.165430	0	20210207110333.296
0.610353	0.015000	-1.185450	0.165430	0	20210207110333.316
0.598959	0.015000	-1.200450	0.165430	0	20210207110333.336
0.586168	0.015000	-1.215450	0.165430	0	20210207110333.356
0.575842	0.015000	-1.230450	0.165430	0	20210207110333.376
0.565920	0.015000	-1.245450	0.165430	0	20210207110333.396
0.552414	0.015000	-1.260450	0.165430	0	20210207110333.416
0.543683	0.015000	-1.275450	0.165430	0	20210207110333.437
0.533021	0.015000	-1.290450	0.165430	0	20210207110333.456
0.523625	0.015000	-1.305450	0.165430	0	20210207110333.476
0.511639	0.015000	-1.320450	0.165430	0	20210207110333.496
0.500936	0.015000	-1.335450	0.165430	0	20210207110333.516
0.490627	0.015000	-1.350450	0.165430	0	20210207110333.537
0.481305	0.015000	-1.365450	0.165430	0	20210207110333.557
0.471473	0.015000	-1.380450	0.165430	0	20210207110333.577
