RunningAD Compensate runningDA RunMin Exception Time 
0.000000	-0.145631	-6.114870	0.161297	0	20210207103146.900
0.000000	0.145631	-6.260501	0.161297	0	20210207103146.910
0.000000	-0.145631	-6.114870	0.161297	0	20210207103146.920
0.000000	0.145631	-6.260501	0.161297	0	20210207103146.930
0.968656	-0.015000	-6.245501	0.161297	0	20210207103146.940
1.869018	0.015000	-6.260501	0.161297	0	20210207103146.950
1.733451	0.120000	-6.380501	0.161297	0	20210207103146.962
1.655069	0.120000	-6.500501	0.161297	0	20210207103146.972
1.602711	0.120000	-6.620501	0.161297	0	20210207103146.982
1.562825	0.120000	-6.740501	0.161297	0	20210207103146.994
1.552556	0.120000	-6.860501	0.161297	0	20210207103147.002
1.549875	0.120000	-6.980501	0.161297	0	20210207103147.013
1.560309	-0.120000	-6.860501	0.161297	0	20210207103147.023
1.563483	0.120000	-6.980501	0.161297	0	20210207103147.033
1.569814	-0.120000	-6.860501	0.161297	0	20210207103147.043
1.565325	-0.120000	-6.740501	0.161297	0	20210207103147.053
1.546011	-0.120000	-6.620501	0.161297	0	20210207103147.063
1.510088	-0.120000	-6.500501	0.161297	0	20210207103147.073
1.461372	-0.120000	-6.380501	0.161297	0	20210207103147.083
1.404607	-0.015000	-6.365501	0.161297	0	20210207103147.093
1.346862	-0.015000	-6.350501	0.161297	0	20210207103147.103
1.284826	-0.015000	-6.335501	0.161297	0	20210207103147.114
1.263284	-0.015000	-6.320501	0.161297	0	20210207103147.124
1.252744	-0.015000	-6.305501	0.161297	0	20210207103147.134
1.245344	-0.015000	-6.290501	0.161297	0	20210207103147.145
1.239309	-0.015000	-6.275501	0.161297	0	20210207103147.154
1.228250	-0.015000	-6.260501	0.161297	0	20210207103147.164
1.217142	-0.015000	-6.245501	0.161297	0	20210207103147.174
1.208393	-0.015000	-6.230501	0.161297	0	20210207103147.185
1.199530	-0.015000	-6.215501	0.161297	0	20210207103147.196
1.188348	-0.015000	-6.200501	0.161297	0	20210207103147.206
1.179468	-0.015000	-6.185501	0.161297	0	20210207103147.217
1.169700	-0.015000	-6.170501	0.161297	0	20210207103147.228
1.160203	-0.015000	-6.155501	0.161297	0	20210207103147.238
1.154563	-0.015000	-6.140501	0.161297	0	20210207103147.249
1.145708	-0.015000	-6.125501	0.161297	0	20210207103147.259
1.134772	-0.015000	-6.110501	0.161297	0	20210207103147.269
1.127627	-0.015000	-6.095501	0.161297	0	20210207103147.279
1.118221	-0.015000	-6.080501	0.161297	0	20210207103147.289
1.107845	-0.015000	-6.065501	0.161297	0	20210207103147.299
1.099055	-0.015000	-6.050501	0.161297	0	20210207103147.309
1.089518	-0.015000	-6.035501	0.161297	0	20210207103147.319
1.078903	-0.015000	-6.020501	0.161297	0	20210207103147.330
1.069234	-0.015000	-6.005501	0.161297	0	20210207103147.342
1.062796	-0.015000	-5.990501	0.161297	0	20210207103147.352
1.056177	-0.015000	-5.975501	0.161297	0	20210207103147.362
